model,price
g. caravan se,0.131237625762657
g/6 gt,0.0504262798496909
g10,0.0656289142995676
g1500 express cargo van,0.3383470039193502
g20,0.03025935952518838
g20 cargo van,0.0656289142995676
g20 van,0.058120193408487855
g20 van sport van,0.0403248616105701
g25,0.09505867480937176
g25 base,0.0807305345670532
g25 sedan,0.08375422575996333
g25 sedan journey,0.0858317507778092
g2500,0.12298139992188235
g2500 express,0.2919006828558729
g2500 express cargo,0.10901450563659135
g2500 express cargo van,0.10901450563659135
g2500 savana cargo,0.2919006828558729
g2500 vans,0.111075194957372
g25x,0.10180642219310444
g3,0.031433088205584
g30,0.04222729537893783
g30 bus,0.005020404864843
g30 van,0.09592643473810385
g35,0.05414157019153865
g35 135i 335i 335is gti,0.0380183711126375
g35 awd,0.0302234433714493
g35 coupe,0.07829032053243128
g35 coupe sport,0.0656289142995676
g35 journey,0.049971716028930385
g35 sedan,0.052320536279484076
g35 sedan g35 4dr sdn auto,0.0146167521920077
g35 sedan g35x,0.0646187724756555
g35 sport 4dr sedan (3,0.0888520748313063
g35 type s performance,0.0855388096488747
g35 x,0.0807305345670532
g3500,0.1214681112656788
g3500 12' box truck,0.11767286412726628
g3500 cube van,0.110075154551699
g3500 express hitop,0.0656188128813285
g3500 express van,0.1716837043920966
"g3500 hd ""rally wagon""",0.0555274960604468
g35s,0.06377698762239546
g35x,0.054139928518691254
g35x awd,0.0757294142279394
g35x sedan,0.043910865085457974
g35xs,0.0807305345670532
g35xsports,0.1287627782940724
g37,0.10742941410239816
g37 awd,0.1110347892844155
g37 base 5-speed automatic,0.0929027435451937
g37 convertible,0.16752192007757882
g37 convertible base,0.1509858984201381
g37 coupe,0.10249303002141498
g37 coupe journey,0.1413390440017778
g37 coupe sport 2dr,0.1766940078387005
g37 jounry,0.090831952806174
g37 journey,0.08527617277465754
g37 sedan,0.09874864570520582
g37 sedan journey,0.1694512909612509
g37 sedan x,0.14849526748555492
g37 sedan x awdsedan,0.131237625762657
g37 sport,0.1338875644807197
g37 sport coupe,0.0887106549759586
g37 x,0.1318874836693738
g37 x awd,0.0802759707462927
g37 x sedan awd,0.1413794496747343
g37 xs,0.0898723180734575
g37s,0.10722511154851852
g37s convertible,0.1403794092690613
g37s coupe,0.12072373294543882
g37x,0.10561687996129787
g37x awd,0.10895861112233488
g37x awd luxury car,0.0903773889854135
g37x coupe,0.0252232413430845
g37x sport,0.136338841973413
g37x sport awd,0.0706594205826498
g37xs,0.08381146712998504
g4500,0.2110893369429067
g5,0.024178010382131274
g5 1sb,0.0201220251323285
g5 coupe,0.026864721806941633
g5 coupe gt,0.02850620227079875
g5 gt,0.018657319487656
g5 gt coupe,0.0271930178997131
g500,0.3232049779789082
g500 g-wagon,0.4747363529839589
g550,0.6515111721685725
g6,0.03494177993757831
g6 112k,0.0333043759343811
g6 114k miles ecotec 2.4l i4 169hp 160ft.,0.0554769889692512
g6 2006,0.0353246595822053
g6 2dr cpe gt,0.0352943553274879
g6 4 door,0.03683482160895385
g6 4dr sedan,0.0322942341104691
g6 base,0.03526405107277055
g6 base sedan,0.0403753687017657
g6 basesedan w/1sa,0.0453755707301305
g6 basesedan w/1sb,0.0696694815952159
g6 convertible,0.0605276980888116
g6 gt,0.03809127359620821
g6 gt 2dr convertible,0.0494666451169744
g6 gt 4dr,0.0287587377267768
g6 gt convertible,0.05449109054911304
g6 gt coupe,0.0302486969170471
g6 gtp,0.025559955284388536
g6 gtp convertible,0.0454260778213261
g6 gtsedan,0.0464362196452382
g6 gxp,0.03834296335205462
g6 hardtop convertible,0.10045355367893649
g6 se,0.0352741524910097
g6 sedan,0.033012557185251
g6 value leader,0.0433754899187846
g63,0.2222008970059396
g8,0.12995710264387783
g8 gt,0.1532713442967392
g8 gxp,0.3408925613156087
g80 3.8,0.3073659541799668
g8gt,0.1666430966907753
g90 5.0l ultimatesedan,0.333225584872116
galant,0.02934227941212697
galant 3.8,0.0080508303365792
galant 4dr sdn es,0.033784193300739396
galant es,0.026831892197664513
galant es 4dr sedan,0.0302537476261667
galant fe,0.0605681037617681
galant gls,0.0252232413430845
galant gtz,0.0383550850539415
galant ralliart,0.0504565841044082
galant se,0.044415935997414
galant sport,0.0322942341104691
galant vr-4,0.0353246595822053
gand wagoneer,0.1716938058103357
geand cherokee overland,0.2494242191603701
gem 2,0.0191623903996121
general,0.0504767869408865
genesis,0.1323901198805235
"genesis **navigation,",0.0858317507778092
genesis 3.8,0.10276879873934297
genesis 3.8 sedan,0.1004788072245343
genesis 3.8 sedan 4d,0.2040902196514544
genesis 3.80,0.353468827023314
genesis 3.8l,0.12097084356569583
genesis 3.8l 4dr sedan,0.1918461351973817
genesis 3.8l fully load,0.090831952806174
genesis 3.8l g8,0.1918461351973817
genesis 3.8l v6,0.10083235686290352
genesis 3.8l v6 4d sedan,0.1060345872560507
genesis 4.6,0.09085468099721197
genesis 4.6 sedan 4d,0.14936967150187883
genesis 4.6l,0.0959331690169299
genesis 4.6l v8 71k miles navi cam roof heated leather 4.6l v8,0.0958826619257343
genesis 5.0,0.10602953654693109
genesis 5.0 r-spec,0.1292678492060285
genesis 5.0 sedan 4d,0.23122483063288746
genesis 5.0l,0.1917956281061861
genesis awd gas sedan,0.2625964685441836
genesis coupe,0.12577556444480356
genesis coupe 2.0t,0.09122518658762543
genesis coupe 2.0t r-spec,0.1110347892844155
genesis coupe 3.8,0.14471740721286153
genesis coupe 3.8 2d,0.2131153745631456
genesis coupe 3.8 r-spec,0.1161360054951715
genesis coupe 3.8 track,0.1970371417924854
genesis sedan,0.07471514000565675
genesis v6,0.09896359448866615
genisis,0.1009737767182512
geo metro,0.0060305466887551
geo metro convertible,0.0393652268778536
geo prizm,0.023132247767586527
geo tracker,0.022866243753956367
girardin,0.0403248616105701
gl,0.2422825164653117
gl 350,0.2321507939714736
gl 350 bluetec,0.302860721645319
gl 350 bluetec local trade*80k msrp*prem pkg*lighting pkg*pano roof* appearance pkg* brown black leather* dvd* tow pkg,0.2827791021859469
gl 450,0.13157433970396104
gl 450 4matic,0.22417355968206507
gl 550,0.23732777081902295
gl 550 4matic,0.11209038749040359
gl 550 suv,0.2626065699624227
gl class,0.2065184451897046
gl gl 450,0.3525091922905976
gl gl550 4matic,0.0867913855105256
gl-1500-6,0.0201725322235241
gl-class,0.20534884526358926
gl-class gl 350,0.15127210527024657
gl-class gl 450,0.18802716776435408
gl-class gl 450 4,0.2118974504020364
gl-class gl 450 4matic,0.13520243242151195
gl-class gl 550,0.1663400541436017
gl-class gl350 bluetec suv,0.1816639056123479
gl-class gl450,0.14724837367166346
gl-class gl450 suv,0.2676572790819831
gl320,0.0752252616267323
gl350,0.12598488827831425
gl350 bluetec,0.1211362075235363
gl350 bluetec 4wd,0.1868459331690169
gl450,0.12669451290961248
gl450 4 matic,0.1868459331690169
gl450 4matic,0.18221836123569524
gl450 4matic 4wd l,0.2216958260939835
gl450 4matic awd,0.13246663164841674
gl450 4matic awd w,0.1509858984201381
gl550,0.30803769849286833
gl550 4 matic,0.1817851226312174
gl550 4matic,0.3629439573316093
gl550 4matic awd,0.10751191967352212
gl550 4matic awd v,0.111075194957372
gl550 4matic sport,0.3424077740514768
gla,0.24266831293882887
gla 250,0.24831450621381523
gla 250 4 matic,0.3130126469756353
gla 250 4matic,0.28697624146430156
gla 250 4matic suv,0.2727079882015434
gla 250 awd,0.2019475534365024
gla 250 sport,0.27083922582730613
gla 250awd,0.2827993050224251
gla gla 250 4matic,0.1913309628671865
gla-class,0.2337965860162864
gla-class gla 250,0.22636492608006606
gla-class gla 250 automatic,0.2423532263929855
gla-class gla 45,0.3190734979191078
gla250,0.22253929451695015
gla250 4matic,0.21006404299163595
gladiator,0.4871920330114348
gladiator mojave,0.5843367408784194
gladiator mojave 4x4 gas,0.5959432704351691
gladiator overland,0.4970018990666289
gladiator overland pickup,0.4402905167885571
gladiator rubicon,0.5397779419659092
gladiator rubicon 4x4 gas,0.5959432704351691
gladiator sport,0.40071652726709495
gladiator sport 4x4 gas,0.424219160370116
gladiator sport pickup 4d 5,0.3730269553374705
gladiator sport s,0.41267121903915305
gladiator sport s 4x4,0.4090771344296739
glb,0.3332659905450725
glb 250,0.3938744999797972
glb 250 4matic,0.3938239928886015
glb 250 sport,0.37968200735383245
glc,0.3579374699763402
glc 300,0.3091056428767043
glc 300 4matic,0.32986225179058615
glc 300 4matic awd,0.31268771802227696
glc 300 sport,0.33041816763381265
glc 43 amg,0.4444320982665966
glc coupe,0.3381146712998505
glc glc 300 4matic awd,0.2928603175885894
glc glc 300 automatic,0.3125782859913532
glc glc 300 suv,0.3231645723059517
glc turbo,0.070679623419128
glc-class,0.33707250058883875
glc300,0.2424037334841811
glc300 4matic,0.38881368944199757
glc300 glc 300,0.3332659905450725
gle,0.39087666587634184
gle 300d 4matic,0.2726069740191523
gle 350,0.3293240323322347
gle 350 4matic,0.403727974316685
gle 350 sport,0.3962483332659905
gle 400,0.3252353630449715
gle 400 4matic,0.3736278906891861
gle 550e 4matic,0.3636106509353913
gle coupe,0.6665117782536669
gle gle 350,0.3626106105297184
gle gle 350 automatic,0.3318719948280738
gle-class,0.4413936375758066
gle-class gle 350,0.3736009535738818
gle350,0.24913127803143556
gli,0.06460193677859034
gli 30th edition,0.0959331690169299
glk,0.16917580907371735
glk 350,0.16628079248993222
glk 350 4matic,0.13026115533287533
glk 350 4matic awd,0.14623823184775137
glk 350 awd,0.1090650127277869
glk 350 low,0.1952604145622045
glk class glk350,0.1615418804800193
glk glk 250 bluete,0.292910824679785
glk glk 350,0.13103223025846159
glk glk 350 4matic,0.12653844599781805
glk glk 350 4matic 78k leather pano roof gps loaded,0.1413390440017778
glk glk 350suv,0.0967412824760596
glk glk350 4matic,0.2256050749525233
glk rwdglk 350,0.1913915713766212
glk-class,0.14057293961532513
glk-class glk,0.1716432987191401
glk-class glk 250,0.19121840420680772
glk-class glk 350,0.2024216683893386
glk-class glk350,0.1151258636712594
"glk250 diesel! very clean & tight,",0.1483292254232494
glk350,0.16579457755868918
glk350 4matic awd,0.12990467774719042
glk350 4matic luxu,0.1105802254636551
gls,0.416577196962263
gls 450,0.3786152975877813
gls 450 4matic,0.5104875569768091
gls 450 4matic suv,0.4797870621035193
gls 450 sport,0.391102794505818
gls 550,0.6355105256778052
gls 550 4matic,0.5453452664754131
gls 550 sport,0.45806901288940965
gls gls 450,0.4063345993777526
gls gls 550,0.4948886823710048
gls gls 550 4matic awd,0.4645844276536425
gls new beetle convertible,0.0176471776637439
gls-class,0.41404881480654004
gls550,0.7075740433956929
gmt 400,0.02522324134308453
gmt-400,0.05824253280716164
gn,0.3131136611580266
gold wing,0.0504262798496909
goldwing,0.0504262798496909
goldwing 50th anniv,0.0807305345670532
golf,0.08710358473898076
golf 1 owner 2dr,0.0454260778213261
golf 1.4t se,0.2220998828235484
golf 1.4t tsi,0.2119984645844276
golf 1.8t se pzev,0.1211766131964928
golf 2.5,0.0893672471615014
golf 2.5l pzev,0.08683515832289516
golf 2.5l pzev 4dr h,0.0705887106549759
golf 2012,0.0494666451169744
golf alltrack,0.24437687718022272
golf alltrack awd,0.21377294705509983
golf alltrack awd gas,0.136338841973413
golf alltrack sel,0.1716938058103357
golf alltrack sportwagen,0.1868459331690169
golf alltrack tsi s,0.22819885232641374
golf alltrack tsi se,0.23876722291809768
golf awd sportwagen,0.1853307204331488
golf awd sportwagon,0.1853307204331488
golf gl,0.019499104340916066
golf gls,0.028433472059477098
golf gls manual,0.0453755707301305
golf gls tdi,0.0403753687017657
golf gti,0.17284980767343686
golf gti 2.0t rabbit edition manual,0.265636995434159
golf gti autobahn,0.2213668986625722
golf gti autobahn fwd,0.2625964685441836
golf gti autobahn w,0.1514404622408986
golf gti rabbit,0.2711376768207347
golf gti s,0.18783923929586377
golf gti s 4dr hatch,0.14262950018182546
golf gti s hatchback,0.2553436502484948
golf gti se fwd gas,0.19185623661562073
golf gti se hatchback,0.22682529203371335
golf gti sport,0.2220998828235484
golf gti turbo se,0.1454200169703826
golf gti wolfsburg,0.1302779910299406
golf jetta sportwagen tdi se,0.1398743383571053
golf jetta tdi,0.1307830619418966
golf r,0.26797400742160965
golf r 4motion,0.38009111479251684
golf r automatic,0.2777081902299083
golf r hatchback,0.3493777526364701
golf s,0.16534253909248858
golf sportswagen,0.2120489716756232
golf sportwagen,0.14299883328619334
golf sportwagen 1.4t s automatic,0.1716837043920966
golf sportwagen s,0.1300254555739625
golf sportwagen sel,0.1307830619418966
golf sportwagen tdi,0.183156325404497
golf sportwagen tdi s,0.1647945371530162
golf sportwagen tsi,0.1661471170552345
golf sportwagen tsi s,0.19056947133839125
golf sportwagen tsi se,0.1514808679138551
golf tdi,0.06864699359345604
golf tdi 2.0l,0.0999737363125782
golf tdi hatchback,0.151389955149703
golf tdi hatchback 2d,0.1372479696149339
golf tdi hatchback 4d,0.11613600549517145
golf tdi jetta,0.1307830619418966
golf tdi s hatchback,0.1544203806214392
golf tdi se hatchback,0.1594710897409996
golf tdi sel,0.1711295196880124
golf tdi sel sportwagon,0.1201765727908198
golf tsi,0.1605822457473029
golf tsi fwd gas auto,0.1514808679138551
golf tsi s hatchback,0.16452179886055995
golf tsi s se,0.1262374237342922
golf tsi se 4-door,0.2030082023516101
golf tsi se hatchback,0.1829063800557598
golf tsi sel,0.1464402602125338
golf tsi sportwagon,0.131237625762657
golf tsi wolfsburg,0.16822565221490424
golf wagon,0.07635914582407365
golf wagon 4motion,0.2070487696472584
golf wagon tdi,0.1060345872560507
golf+gti,0.1716432987191401
gr caravan,0.2143419936159036
gr caravan braunability,0.1615418804800193
gr caravan hero,0.070174552507172
gr caravan se,0.09588266192573436
gr cherokee limited 4x4,0.0603256697240292
gr prix gt,0.0302234433714493
gr supra,0.5627471239819214
gr supra 3.0,0.4817063315689522
gr supra 3.0 coupe 2d,0.4645339205624469
gr supra 3.0 premium,0.5302183926623298
gr. cherokee laredo,0.0403248616105701
gr. cherokee laredo 4x4,0.058052850620227
gran caravan,0.0252232413430845
gran cherokee laredo 4x4,0.0555274960604468
grand am,0.021772964196900467
grand am gt,0.031212540574029887
grand am gt 1,0.0181522485757
grand am gt coupe,0.0757303325386884
grand am gt1,0.0176471776637439
grand am sdn se,0.0200715180411329
grand am se,0.025216026044342286
grand am se1,0.032261404501191936
grand can,0.0681441674411087
grand caravan,0.10229572376539975
grand caravan 1999,0.0671441270354357
grand caravan 3rd row,0.0050002020283647
grand caravan 4dr,0.0908723584791304
grand caravan 4dr wgn express,0.1009333710452947
grand caravan 4dr wgn se,0.0631035597397874
grand caravan 4dr wgn se 9,0.0797708998343367
grand caravan american,0.0521536223685805
grand caravan american val,0.08325588912683335
grand caravan american value package,0.08213030252304558
grand caravan avp,0.1250050507091195
grand caravan braunability,0.2019980605276981
grand caravan cargo,0.0403753687017657
grand caravan cargo van,0.0802759707462927
grand caravan crew,0.08104070752710146
grand caravan elextended,0.0545173542365348
grand caravan es,0.0252232413430845
grand caravan express,0.04557759909491287
grand caravan gt,0.2009726135246358
grand caravan gt w/ leather / quad seating,0.1918865408703381
grand caravan gt wheelchair van vmi verge ii - manual fold out ramp rear loading conversion,0.313063154066831
grand caravan handicap wheelchair rear entry,0.3424077740514768
grand caravan hero,0.047900925289910704
grand caravan mainstreet,0.07502323326194993
grand caravan mobility,0.2524950503050628
grand caravan passenger,0.15355184571617553
grand caravan passenger gt,0.17531348067935404
grand caravan passenger se,0.2314436946947351
grand caravan quest,0.0292638086387328
grand caravan r/t,0.08384032832495393
grand caravan rt,0.18892498870477772
grand caravan se,0.08188667345145255
grand caravan se automatic,0.1009737767182512
grand caravan se dvd,0.0343145177582932
grand caravan se fwd,0.0686593397713039
grand caravan se wagon,0.12791762630139933
grand caravan se wheelcha,0.2310191621173883
grand caravan se wheelchai,0.1610873166592589
grand caravan se wheelchair van braunability - power fold out ramp side loading conversion,0.1918461351973817
grand caravan se wheelchair van fr conversions - manual fold out ramp rear loading conversion,0.2928603175885894
grand caravan se*fuel eco,0.1447937290395571
grand caravan seextended,0.1451674815144046
grand caravan sport,0.04882015434967066
grand caravan sxt,0.1286880776826498
grand caravan sxt 4d passenger van automatic,0.1634813527819305
grand caravan sxt automatic,0.18528021334195321
grand caravan sxt fwd gas,0.1211766131964928
grand caravan sxt handicap,0.1302779910299406
grand caravan sxt plus 6-speed automatic,0.1191664309669077
grand caravan sxt v6,0.0979534526647541
grand caravan sxt wagon,0.1372984767061295
grand caravan sxt wheelch,0.22475596161936426
grand caravan sxt wheelcha,0.3131136611580266
grand caravan sxt wheelchair van mobility package conversion,0.2524546446321063
grand caravan sxt wheelchair van vmi verge ii - manual fold out ramp rear loading conversion,0.2726574811103479
"grand caravan sxt*v6,3.6l",0.104388056083074
grand caravan sxtmini,0.28953358384850564
grand caravan value,0.0782556870984686
grand caravan wgn,0.090831952806174
grand caravan wgn se,0.04536041860277175
grand caravan wheelchair,0.26467310747271017
grand caravan wheelchair h,0.0706291163279324
grand caravanj,0.0282536668148208
grand carvan,0.0828013253060729
grand charokee laredo,0.020162430805285
grand cherkee laredo 4wd,0.0605276980888116
grand cherokee,0.1686829346404437
grand cherokee 4dr laredo 4wd,0.0262098131911053
grand cherokee 4wd,0.18565228224709415
grand cherokee 4wd 4dr laredo,0.1200014815413417
grand cherokee 4wd 4dr limited,0.2095741242070386
grand cherokee 4wd laredo,0.020155696526458933
grand cherokee 4x4,0.1088978342559295
grand cherokee 4x4 4dr. suv,0.1333084165016768
grand cherokee 4x4 v8,0.0807810416582488
grand cherokee 5.7,0.0635581235605479
grand cherokee 5.7 4wd lim,0.1160854984039759
grand cherokee 5.9 limited 4dr 5.9 limited,0.0403248616105701
grand cherokee altitude,0.24100637062776942
grand cherokee altitude 4,0.3736312578285991
grand cherokee altitude 4x4,0.2726574811103479
grand cherokee awd,0.0989635944886662
grand cherokee hemi,0.0554769889692512
grand cherokee high,0.2928350640429916
grand cherokee high 4x4,0.2929007232615459
grand cherokee laredo,0.0825268668445687
grand cherokee laredo 2wd,0.1463897531213382
grand cherokee laredo 4dr,0.06935633762980314
grand cherokee laredo 4dr laredo,0.0605276980888116
grand cherokee laredo 4wd,0.0837161349953533
grand cherokee laredo 4x4,0.1223615095559416
grand cherokee laredo 4x4 1owner well maint*new wheels*deliver 2u,0.131237625762657
grand cherokee laredo 4x4 4,0.1716432987191401
grand cherokee laredo e,0.24164309669077536
grand cherokee laredo laredo 4dr suv,0.0696694815952159
grand cherokee laredo spor,0.0533859953937532
grand cherokee laredo sport,0.2558763222187381
grand cherokee laredo x,0.1380636591377429
grand cherokee laredo4wd,0.0373348418117903
grand cherokee latitude,0.1716837043920966
grand cherokee lerado,0.0252232413430845
grand cherokee limited,0.16444856357832635
grand cherokee limited 4d,0.17160289304618362
grand cherokee limited 4dr,0.070679623419128
grand cherokee limited 4dr limited,0.0807305345670532
grand cherokee limited 4wd,0.1043482116000197
grand cherokee limited 4x4,0.18398025701856155
grand cherokee limited 5.9,0.0292638086387328
grand cherokee limited automatic,0.26336994856935053
grand cherokee limited ful,0.1918461351973817
grand cherokee limited lim,0.050355569922017
grand cherokee limited x,0.3849618923996929
grand cherokee limited |,0.16946139237949
grand cherokee limited**le,0.2559093296698856
grand cherokee limites,0.3231645723059517
grand cherokee loredo,0.1009788274273708
grand cherokee ltd.,0.0302739504626449
grand cherokee mobility ve,0.3230938623782779
grand cherokee overland,0.2068366398642369
grand cherokee overland 4,0.2524142389591498
grand cherokee overland 4d sport utility automatic,0.1485312537880318
grand cherokee overland 4wd,0.12289006626530358
grand cherokee overland 4x4,0.19012005535577192
grand cherokee overland rwd,0.2423532263929855
grand cherokee overland su,0.16655218392662324
grand cherokee se wj,0.110075154551699
grand cherokee special,0.0504666855226473
grand cherokee sport,0.18347205947715053
grand cherokee srt,0.6177063168759803
grand cherokee srt 4x4,0.4342801729362802
grand cherokee srt 4x4 gas,0.6531846404568534
grand cherokee srt awd,0.6661582286152976
grand cherokee srt sport,0.490797607984161
grand cherokee srt-8,0.27722837286355
grand cherokee srt-8 4x4,0.333306396218029
"grand cherokee srt-8*v8,6.",0.6751181865933977
grand cherokee srt8,0.24249666653198107
grand cherokee srt8 4wd,0.2827588993494687
grand cherokee srt8 vapor,0.3737120691745121
grand cherokee summit,0.32716080559932836
grand cherokee summit 4x4,0.5251929370883672
grand cherokee summit nav,0.2155036567134025
grand cherokee trackhawk,0.848438320740232
grand cherokee trail hawk,0.3535193341145096
grand cherokee trailhawk,0.3463335746314686
grand cherokee trailhawk automatic,0.3331851791991596
grand cherokee upland 4x4,0.3939149056527536
grand cherokee upland sport,0.3130126469756353
grand cherokee xj,0.0454260778213261
grand cherooke,0.005020404864843
grand limited,0.0757303325386884
grand marquis,0.03896545277721964
grand marquis flex fuel,0.0423956523495898
grand marquis gs,0.037099142052877516
grand marquis limited,0.0287587377267768
grand marquis ls,0.041613329745538795
grand marquis ls premium,0.055509818578528373
grand marquis ultimate,0.0353246595822053
grand national,0.32149783829649675
grand prix,0.028223316223322477
grand prix 2-owner 3.8l v6 sedan,0.0403248616105701
grand prix basesedan,0.0595680633560952
grand prix g6,0.0353246595822053
grand prix gt,0.03682063152142746
grand prix gt1,0.02051193987635857
grand prix gt2,0.02217059275122222
grand prix gtp,0.04180111173323015
grand prix gxp,0.04769889692512825
grand prix se,0.05518741497972977
grand wagoneer,0.14490264867970068
grand+cherokee,0.16658585532075368
grandcherokee,0.0555274960604468
grandcherokee srt,0.4745444260374156
grande cherokee,0.0100711139844034
grandprix,0.0252131399248454
grumman,0.0858317507778092
gs,0.19825333851872798
gs 200t,0.27766273384783213
gs 200t sedan 4d,0.27126011825393614
gs 300,0.06377627875094011
gs 350,0.1651885818574237
gs 350 awd,0.19791972271167738
gs 350 base,0.1311669158349832
gs 350 base 4dr sedan,0.1767445149298961
gs 350 f sport,0.28812881328538525
gs 350 f sport awd,0.2220998828235484
gs 350 f sport sedan 4d,0.4463513677320295
gs 350 f-sport premium,0.2625964685441836
gs 350 rwd,0.1816740070305871
gs 350 sedan 4d,0.24834520403028218
gs 400,0.062068164370277575
gs 430,0.04713321750373746
gs 450h,0.1080733901706466
gs 460,0.1060345872560507
gs 50,0.1555315366277425
gs gs 300,0.0878116287526768
gs gs 350 rwd,0.3636106509353913
gs-f,0.51505111317629
gs300,0.045065991971155066
gs300 1998,0.0070406885126671
gs300 awd,0.07184128651662693
gs300 sport edition,0.0252232413430845
gs350,0.12091238136150101
gs350 awd,0.10228494080568906
gs350 f sport,0.19164410683259925
gs350 f-sport,0.2474544426037415
gs350 rwd gas sedan auto,0.2120893773485797
gs400,0.04222561180923132
gs400 platinum edition,0.0605276980888116
gs430,0.06158834700391935
gs450h,0.0201725322235241
gs460,0.1110852963756111
gs470,0.1085346882702331
gsf,0.3939250070709927
"gt premium 2,200 miles",0.46461473190835995
gt-r,0.6554305224453514
gt-r r35,0.999909087235848
gt3,0.7777789001575822
gt350,0.5747403935512546
gt86,0.2727079882015434
gti,0.08747849461222246
gti 1.8t,0.044415935997413995
gti 2.0l turbo pzev 2,0.1009333710452947
gti 2.0t,0.07261572858162614
gti 2.0t hatchback,0.0958826619257343
gti 2010,0.0848216089538971
gti 95k miles 6 speed manual 2.0l turbo 200hp,0.131237625762657
gti autobahn,0.1005609960365708
gti coupe,0.0706291163279324
gti driver's,0.130985090306679
gti fahrenheit i4 turbo fwd,0.0807305345670532
gti golf s se,0.1802800113135884
gti hatchback sedan,0.1801158632672027
gti s 2.0t,0.1307830619418966
gti se,0.20439714735948922
gti se fwd gas auto,0.242393632065942
gti vr6,0.015626894015919802
gti vr6 2dr hatchbac,0.0907915471332175
gti wolfsburg,0.126136409551901
gti wolfsburg edition,0.1614913733888237
gto,0.18870581853934715
gto 6.0l clean,0.1999777768798739
gto 6.0l v8 400hp automatic leather toyo's,0.1615418804800193
gto coupe 6-speed manual,0.1151258636712594
gtr,0.8484888278314275
gtr premium,0.6464604630490122
gx,0.334643979399323
gx 460,0.3044295763952845
gx 460 4wd,0.2423532263929855
gx 460 4wd 4dr,0.292910824679785
gx 460 4x4,0.2423532263929855
gx 460 luxury,0.27919887095005286
gx 460 luxury sport,0.3513980362842942
gx 460 premium,0.3013511208084726
gx 460 sport utility 4d,0.3552331510055876
gx 470,0.1614791154880392
gx 470 4dr suv,0.20622831001028094
gx 470 4dr suv 2-owner arizona gx*rust&accident free*new timing belt&water pump*new bilstein lift*new wheels&tires* immaculate shape*all books and keys*all records since new,0.2221705927512222
gx 470 4wd,0.16159238757121494
gx 470 all wheel drive,0.3029920400824276
gx 470 base,0.1456523495898824
gx 470 gx470,0.1716938058103357
gx 470 sport utility,0.1413390440017778
gx gx 460 premium 4wd,0.464624833326599
gx-470,0.0706695220008889
gx37,0.1110852963756111
gx460,0.28712054743914617
gx460 luxury,0.3004868883591256
gx470,0.12888914131845994
gx470 4wd,0.16154188048001933
gx470 awd,0.14181156589940777
gx470 gx 470,0.0907814457149783
hardbody,0.021435209503414224
hardbody 4x4,0.1413895510929734
hardbody pickup,0.034306099909760614
hardtop,0.10562756976596752
hardtop 2 door,0.17618043046927992
hardtop 2 door cooper,0.20574520567449572
hardtop 2 door cooper automatic,0.2119782617479494
hardtop 2 door cooper s,0.19203631621978487
hardtop 2 door john cooper,0.2548733731104736
hardtop 4 door,0.17894157339690486
hardtop 4 door cooper,0.1964199130700807
hardtop 4 door cooper s,0.2115495126626889
hardtop convertible,0.0454260778213261
hardtop cooper automatic leather pano roof new tires,0.1110347892844155
hardtop cooper hatchback,0.060477190997616
hardtop cooper s,0.1260859024607054
hardtop cooper s hatchback,0.1554168558206748
hardtop john cooper works,0.23881947163312756
hd,0.07404676283216823
hd megacab 4x4,0.110075154551699
hd sportster 48,0.1009333710452947
hd work truck,0.0757303325386884
hd2500,0.0353246595822053
hd3500 diésel,0.2605862863145985
hearse,0.0316502686977251
hemi 4x4 crew,0.0605681037617681
hemi-rt,0.0489615742050183
heritage softail,0.0807507374035314
hhr,0.03470100680396393
hhr 2lt,0.0372843347205947
hhr lr,0.0656289142995676
hhr ls,0.042406700775788876
hhr ls panel,0.0282536668148208
hhr ls_panel 4dr wagon,0.0401228332457877
hhr lt,0.035776869674443997
hhr lt cruiser equinox,0.0343145177582932
hhr lt w/1lt,0.0553961776233383
hhr lt1,0.0201220251323285
hhr ltwagon,0.0363348014061174
hhr panel,0.03258717523940356
hhr panel van,0.0252232413430845
hhr panel wagon,0.0080407289183401
hhr pt sport equinox,0.0343145177582932
hhr ss,0.05197937290395567
hiace,0.17573293004623558
hiace 4wd,0.1161360054951715
hiace diesel,0.136338841973413
hiace scl 4wd,0.1262374237342922
"hiace super custom 4wd jdm van, model lh107",0.1867954260778213
hiace van,0.19509879187037857
high country,0.3131136611580266
high sierra,0.0403753687017657
high sierra pickup,0.0148692876479857
high top conversion van g1500 cash only,0.1009333710452947
highl,0.1110347892844155
highland xle,0.2565457190189502
highlander,0.14961045986376312
highlander 2wd,0.0605276980888116
highlander 4wd,0.08046789769283605
highlander 4wd 3.3,0.0633762980322437
highlander 4x4,0.0871403435951498
highlander 4x4 v6,0.0403652672835266
highlander awd,0.10150241760609852
highlander awd 4dr v6 xle (natl),0.1867954260778213
highlander awd le,0.2676067719907875
highlander base,0.12451008121540262
highlander base 4dr suv,0.0757404339569275
highlander base 4wd,0.0706291163279324
highlander base awd,0.1413390440017778
highlander base plus,0.1413390440017778
highlander fwd 4dr i4 (natl),0.1458341751181865
highlander fwdv6,0.1540163238918744
highlander hybrid,0.11682501618576081
highlander hybrid awd,0.0504767869408865
highlander hybrid le,0.3837225746494808
highlander hybrid limited,0.10324771820185773
highlander hybrid xle,0.2786678249626247
highlander le,0.22897606252489272
highlander le - awd suv -,0.2681320457392218
